drug_id	dname	smiles_cleanup_status	n_active_bits	fraction_active_bits	n_atoms	n_heavy_atoms	n_fragments	molecular_weight_rdkit	formal_charge
7280	Ranirestat	original	50	0.0244140625	26.0	26.0	1.0	420.1940000000001	0.0
7281	Pasireotide (ditrifluoroacetate)	original	89	0.04345703125	77.0	77.0	1.0	1047.2269999999996	0.0
7282	CHEMBL3349991	original	35	0.01708984375	21.0	21.0	1.0	299.279	0.0
7283	DCPIB	original	53	0.02587890625	28.0	28.0	1.0	427.36800000000017	0.0
7284	(R)-(+)-HA-966	original	20	0.009765625	8.0	8.0	1.0	116.11999999999998	0.0
7285	2-Cyanopyrimidine	original	15	0.00732421875	8.0	8.0	1.0	105.09999999999998	0.0
7286	Pyrimidine-4-carbonitrile	original	20	0.009765625	8.0	8.0	1.0	105.1	0.0
7287	1287665-58-0	original	62	0.0302734375	30.0	30.0	2.0	432.8680000000001	0.0
7288	AZ5104	original	67	0.03271484375	36.0	36.0	1.0	485.5920000000003	0.0
7289	RQ-00203078	original	56	0.02734375	36.0	36.0	1.0	554.8520000000001	0.0
7290	ginsenoside C-K	original	64	0.03125	44.0	44.0	1.0	622.8840000000001	0.0
7291	JW 642	original	46	0.0224609375	32.0	32.0	1.0	462.3900000000002	0.0
7292	NVP-HSP990	original	54	0.0263671875	28.0	28.0	1.0	379.3950000000001	0.0
7293	A61603	original	47	0.02294921875	21.0	21.0	1.0	309.391	0.0
7294	121346-32-5	original	63	0.03076171875	40.0	40.0	1.0	564.7480000000002	0.0
7295	uridine triphosphate	original	47	0.02294921875	29.0	29.0	1.0	484.1400000000001	0.0
7296	154563-54-9	original	38	0.0185546875	28.0	28.0	1.0	437.649	0.0
7297	1-Azakenpaullone	original	43	0.02099609375	20.0	20.0	1.0	328.169	0.0
7298	GR 113808	original	52	0.025390625	27.0	27.0	1.0	393.5090000000001	0.0
7299	Paritaprevir	original	92	0.044921875	55.0	55.0	1.0	765.8929999999999	0.0
7300	CHEMBL3391735	original	47	0.02294921875	33.0	33.0	2.0	443.5430000000002	0.0
7301	5'-Guanidinonaltrindole	original	75	0.03662109375	36.0	36.0	2.0	508.02200000000045	0.0
7302	ZnPT	original	19	0.00927734375	17.0	17.0	3.0	317.71000000000004	0.0
7303	SMR004700464	original	48	0.0234375	29.0	29.0	1.0	386.49900000000014	0.0
7304	1164153-22-3	original	55	0.02685546875	37.0	37.0	1.0	501.5430000000003	0.0
7305	Presatovir	original	72	0.03515625	36.0	36.0	1.0	532.07	0.0
7306	1418308-27-6	original	56	0.02734375	29.0	29.0	1.0	390.48700000000014	0.0
7307	ALS-8112	original	45	0.02197265625	19.0	19.0	1.0	293.682	0.0
7308	DDR1-IN-1	original	69	0.03369140625	40.0	40.0	1.0	552.5970000000001	0.0
7309	MpsBAY2a	original	68	0.033203125	36.0	36.0	1.0	476.5840000000003	0.0
7310	XE991	original	28	0.013671875	29.0	29.0	1.0	376.45900000000006	0.0
7311	hydrocortisone hemisuccinate	original	60	0.029296875	33.0	33.0	1.0	462.5390000000004	0.0
7312	160588-45-4	original	34	0.0166015625	31.0	31.0	1.0	412.439	0.0
7313	Lometrexol	original	61	0.02978515625	32.0	32.0	1.0	443.46000000000015	0.0
7314	GR 46611	original	55	0.02685546875	28.0	28.0	1.0	377.48800000000017	0.0
7315	DIZOCILPINE MALEATE	original	38	0.0185546875	25.0	25.0	2.0	337.37500000000006	0.0
7316	cilostamide	original	48	0.0234375	25.0	25.0	1.0	342.43900000000025	0.0
7317	Ulifloxacin	original	49	0.02392578125	24.0	24.0	1.0	349.3870000000001	0.0
7318	cis-Aconitic acid	original	18	0.0087890625	12.0	12.0	1.0	174.108	0.0
7319	6-CHLOROMELATONIN	original	41	0.02001953125	18.0	18.0	1.0	266.728	0.0
7320	Imiloxan	original	39	0.01904296875	18.0	18.0	1.0	244.29399999999998	0.0
7321	Xibenolol	original	35	0.01708984375	18.0	18.0	1.0	251.36999999999998	0.0
7322	77472-70-9	original	33	0.01611328125	16.0	16.0	1.0	218.25599999999997	0.0
7323	DR-4485	original	55	0.02685546875	31.0	31.0	1.0	455.4290000000002	0.0
7324	CHEMBL35093	original	46	0.0224609375	26.0	26.0	1.0	349.4780000000002	0.0
7325	460748-71-4	original	48	0.0234375	25.0	25.0	1.0	330.4310000000001	0.0
7326	ARSANILIC ACID	original	18	0.0087890625	11.0	11.0	1.0	217.056	0.0
7327	L-168,049	original	49	0.02392578125	29.0	29.0	1.0	467.79400000000004	0.0
7328	Isobutyramide	original	11	0.00537109375	6.0	6.0	1.0	87.122	0.0
7329	FR 139317	original	66	0.0322265625	44.0	44.0	1.0	604.7520000000003	0.0
7330	51-35-4	original	20	0.009765625	9.0	9.0	1.0	131.131	0.0
7331	Nebivolol HCl	original	42	0.0205078125	29.0	29.0	1.0	405.44100000000014	0.0
7332	5466-89-7	original	23	0.01123046875	13.0	13.0	1.0	180.20299999999997	0.0
7333	Skf-81297	original	38	0.0185546875	20.0	20.0	1.0	289.762	0.0
7334	Sclareol	original	40	0.01953125	22.0	22.0	1.0	308.50600000000003	0.0
7335	3,4-DIAMINOPYRIDINE	original	16	0.0078125	8.0	8.0	1.0	109.132	0.0
7336	LY2452473	original	62	0.0302734375	28.0	28.0	1.0	374.44400000000013	0.0
7337	Salicylidene salicylhydrazide	original	30	0.0146484375	19.0	19.0	1.0	256.26099999999997	0.0
7338	3,6-DIAMINO-10-METHYLACRIDINIUM CHLORIDE	original	22	0.0107421875	18.0	18.0	2.0	259.74	0.0
7339	Prexasertib dihydrochloride	original	54	0.0263671875	27.0	27.0	1.0	365.397	0.0
7340	Rapastinel Trifluoroacetate	original	42	0.0205078125	29.0	29.0	1.0	413.4750000000001	0.0
7341	Ceftaroline fosamil	original	90	0.0439453125	48.0	48.0	3.0	762.7670000000002	0.0
7342	RGB-286638 free base	original	69	0.03369140625	40.0	40.0	1.0	545.6440000000002	0.0
7343	212391-63-4	original	60	0.029296875	37.0	37.0	3.0	585.3630000000004	0.0
7344	Olesoxime	original	52	0.025390625	29.0	29.0	1.0	399.66300000000024	0.0
7345	Efatutazone hydrochloride	original	61	0.02978515625	36.0	36.0	1.0	502.5960000000002	0.0
7346	bempedoic acid	original	24	0.01171875	24.0	24.0	1.0	344.492	0.0
7347	MSX-122	original	19	0.00927734375	22.0	22.0	1.0	292.346	0.0
7348	923262-96-8	original	37	0.01806640625	19.0	19.0	2.0	280.755	0.0
7349	Angiotensin (1-7)	original	93	0.04541015625	64.0	64.0	1.0	899.0199999999998	0.0
7350	Eniluracil	original	22	0.0107421875	10.0	10.0	1.0	136.10999999999999	0.0
7351	Zoniporide	original	50	0.0244140625	24.0	24.0	1.0	320.35600000000017	0.0
7352	Oxacyclohexadecan-2-one	original	17	0.00830078125	17.0	17.0	1.0	240.38699999999992	0.0
7353	(+/-)-2-AMINOHEPTANE SULFATE	original	22	0.0107421875	21.0	21.0	3.0	328.51899999999995	0.0
7354	Aminopentamide	original	35	0.01708984375	27.0	27.0	2.0	394.49300000000017	0.0
7355	bopindolol malonate	original	51	0.02490234375	28.0	28.0	1.0	380.488	0.0
7356	175135-47-4	original	28	0.013671875	19.0	19.0	1.0	253.30100000000002	0.0
7357	Tasuldine	original	26	0.0126953125	14.0	14.0	1.0	203.27	0.0
7358	iCRT 14	original	47	0.02294921875	27.0	27.0	1.0	375.45300000000015	0.0
7359	EPZ020411 HCl	original	60	0.029296875	32.0	32.0	1.0	442.6040000000004	0.0
7360	ABT-639	original	56	0.02734375	30.0	30.0	1.0	455.9140000000003	0.0
7361	JNJ-10397049	original	49	0.02392578125	26.0	26.0	1.0	484.1880000000001	0.0
7362	ACT-462206	original	47	0.02294921875	27.0	27.0	1.0	388.4890000000001	0.0
7363	TCS 2002	original	42	0.0205078125	24.0	24.0	1.0	338.38800000000003	0.0
7364	furegrelate	original	40	0.01953125	20.0	20.0	2.0	275.239	0.0
7365	FLI-06	original	54	0.0263671875	32.0	32.0	1.0	438.5240000000002	0.0
7366	CPI-169	original	67	0.03271484375	37.0	37.0	1.0	528.6750000000002	0.0
7367	479232-57-0	original	80	0.0390625	43.0	43.0	1.0	600.7929999999999	0.0
7368	(+/-)-MCN 5652	original	37	0.01806640625	21.0	21.0	1.0	295.45099999999996	0.0
7369	gsk2830371	original	62	0.0302734375	31.0	31.0	1.0	461.03100000000035	0.0
7370	313254-51-2	original	44	0.021484375	31.0	31.0	1.0	449.55700000000013	0.0
7371	ARC-239	original	47	0.02294921875	30.0	30.0	1.0	407.5140000000002	0.0
7372	103253-15-2	original	45	0.02197265625	26.0	26.0	1.0	373.8550000000001	0.0
7373	AZD9496	original	60	0.029296875	32.0	32.0	1.0	442.48100000000017	0.0
7374	MRK-016	original	54	0.0263671875	27.0	27.0	1.0	368.401	0.0
7375	GR-144053	original	41	0.02001953125	25.0	25.0	1.0	345.4470000000001	0.0
7376	(-)-Epicatechin gallate	original	47	0.02294921875	32.0	32.0	1.0	442.37600000000015	0.0
7377	Terodiline	original	25	0.01220703125	21.0	21.0	1.0	281.44300000000004	0.0
7378	1802326-66-4	original	40	0.01953125	22.0	22.0	1.0	316.788	0.0
7379	ETC-159	original	51	0.02490234375	29.0	29.0	1.0	391.3910000000001	0.0
7380	TC-O 9311	original	40	0.01953125	27.0	27.0	1.0	365.38900000000007	0.0
7381	CHEMBL363419	original	43	0.02099609375	23.0	23.0	1.0	309.373	0.0
7382	EMD-386088	original	37	0.01806640625	17.0	17.0	1.0	246.74099999999996	0.0
7383	U 18666A	original	53	0.02587890625	28.0	28.0	1.0	387.6080000000003	0.0
7384	VER-49009	original	50	0.0244140625	27.0	27.0	1.0	387.82300000000015	0.0
7385	Diphenyleneiodonium	original	14	0.0068359375	13.0	13.0	1.0	279.1	1.0
7386	L-cystine	original	17	0.00830078125	14.0	14.0	1.0	240.306	0.0
7387	Bretazenil	original	54	0.0263671875	26.0	26.0	1.0	418.29100000000005	0.0
7388	OTS514	original	50	0.0244140625	26.0	26.0	1.0	364.4700000000001	0.0
7389	CGP74514A	original	57	0.02783203125	27.0	27.0	1.0	385.90300000000025	0.0
7390	Didox	original	22	0.0107421875	12.0	12.0	1.0	169.136	0.0
7391	BIRT-377	original	39	0.01904296875	25.0	25.0	1.0	442.14000000000016	0.0
7392	ABT-491 hydrochloride	original	68	0.033203125	36.0	36.0	1.0	479.51500000000016	0.0
7393	A-967079	original	29	0.01416015625	15.0	15.0	1.0	207.248	0.0
7394	nTzDpa	original	42	0.0205078125	28.0	28.0	1.0	428.34000000000015	0.0
7395	proxyphylline	original	34	0.0166015625	17.0	17.0	1.0	238.24699999999999	0.0
7396	Necrostatin 2	original	40	0.01953125	19.0	19.0	1.0	277.711	0.0
7397	Epomediol	original	20	0.009765625	13.0	13.0	1.0	186.25099999999998	0.0
7398	Strontium ranelate	original	36	0.017578125	25.0	25.0	3.0	513.4930000000002	0.0
7399	Afobazole hydrochloride	original	47	0.02294921875	21.0	21.0	1.0	307.419	0.0
7400	Verinurad	original	44	0.021484375	25.0	25.0	1.0	348.4270000000001	0.0
7401	l-Alanyl-l-glutamine	original	27	0.01318359375	15.0	15.0	1.0	217.22499999999997	0.0
7402	Mebicar	original	13	0.00634765625	14.0	14.0	1.0	198.22599999999997	0.0
7403	2-TEDC	original	45	0.02197265625	22.0	22.0	1.0	315.34999999999997	0.0
7404	Caracemide	original	22	0.0107421875	13.0	13.0	1.0	189.171	0.0
7405	swainsonine	original	22	0.0107421875	12.0	12.0	1.0	173.21200000000002	0.0
7406	Trofinetide	original	40	0.01953125	21.0	21.0	1.0	301.29900000000004	0.0
7407	3,3'-Difluorobenzaldazine	original	20	0.009765625	18.0	18.0	1.0	244.24400000000003	0.0
7408	MRK-560	original	47	0.02294921875	32.0	32.0	1.0	517.9250000000002	0.0
7409	UBP-302	original	42	0.0205078125	24.0	24.0	1.0	333.30000000000007	0.0
7410	micronomicin sulfate	original	54	0.0263671875	32.0	32.0	1.0	463.5760000000002	0.0
7411	133040-77-4	original	60	0.029296875	33.0	33.0	1.0	502.41200000000015	0.0
7412	286456-42-6	original	54	0.0263671875	29.0	29.0	1.0	399.40500000000014	0.0
7413	UBP-310	original	47	0.02294921875	24.0	24.0	1.0	353.3560000000001	0.0
7414	Bropirimine	original	27	0.01318359375	15.0	15.0	1.0	266.098	0.0
7415	nitroaspirin	original	44	0.021484375	24.0	24.0	1.0	331.28000000000003	0.0
7416	Salvianolic acid B	original	58	0.0283203125	52.0	52.0	1.0	718.6200000000002	0.0
7417	NI-57	original	51	0.02490234375	27.0	27.0	1.0	383.4290000000002	0.0
7418	ZM323881	original	52	0.025390625	29.0	29.0	2.0	411.8640000000001	0.0
7419	(20S)-Protopanaxadiol	original	49	0.02392578125	33.0	33.0	1.0	460.74300000000034	0.0
7420	630116-49-3	original	47	0.02294921875	23.0	23.0	1.0	309.41300000000007	0.0
7421	n-benzylnaltrindole	original	68	0.033203125	38.0	38.0	1.0	504.6300000000004	0.0
7422	BEMESETRON	original	34	0.0166015625	20.0	20.0	1.0	314.21200000000005	0.0
7423	Bedaquiline	original	58	0.0283203125	37.0	37.0	1.0	555.5160000000003	0.0
7424	2,2,5,7,8-Pentamethyl-6-chromanol	original	27	0.01318359375	16.0	16.0	1.0	220.31199999999995	0.0
7425	I-BRD9	original	63	0.03076171875	33.0	33.0	1.0	497.56400000000025	0.0
7426	OF-1	original	43	0.02099609375	26.0	26.0	1.0	440.31900000000013	0.0
7427	1642303-38-5	original	74	0.0361328125	43.0	43.0	2.0	605.5670000000005	0.0
7428	SirReal2	original	52	0.025390625	29.0	29.0	1.0	420.5630000000001	0.0
7429	I-CBP112	original	62	0.0302734375	34.0	34.0	1.0	468.5940000000004	0.0
7430	Wiskostatin	original	33	0.01611328125	22.0	22.0	1.0	426.1520000000001	0.0
7431	AY 9944	original	28	0.013671875	28.0	28.0	3.0	464.30800000000033	0.0
7432	TH588	original	38	0.0185546875	19.0	19.0	1.0	295.173	0.0
7433	Cyanopindolol	original	46	0.0224609375	21.0	21.0	1.0	287.363	0.0
7434	MM 11253	original	40	0.01953125	32.0	32.0	1.0	462.6800000000002	0.0
7435	90779-69-4	original	106	0.0517578125	68.0	68.0	1.0	994.2079999999999	0.0
7436	XD14	original	51	0.02490234375	29.0	29.0	1.0	421.5190000000001	0.0
7437	nazartinib	original	73	0.03564453125	35.0	35.0	1.0	495.0270000000004	0.0
7438	Coluracetam	original	49	0.02392578125	25.0	25.0	1.0	341.4110000000002	0.0
7439	TC-FPR-43	original	44	0.021484375	27.0	27.0	1.0	384.8670000000001	0.0
7440	METHYL NICOTINATE	original	25	0.01220703125	10.0	10.0	1.0	137.138	0.0
7441	LDC1267	original	69	0.03369140625	41.0	41.0	1.0	560.5570000000002	0.0
7442	306935-41-1	original	32	0.015625	15.0	15.0	1.0	205.21699999999998	0.0
7443	ADH-1 trifluroacetate	original	65	0.03173828125	38.0	38.0	1.0	570.6980000000002	0.0
7444	Atglistatin	original	33	0.01611328125	21.0	21.0	1.0	283.375	0.0
7445	ICI-199441	original	46	0.0224609375	26.0	26.0	1.0	391.3420000000002	0.0
7446	cyclosporin A	original	74	0.0361328125	85.0	85.0	1.0	1202.634999999999	0.0
7447	Nolpitantium	original	69	0.03369140625	44.0	44.0	2.0	656.1380000000001	0.0
7448	Morinidazole	original	42	0.0205078125	19.0	19.0	1.0	270.289	0.0
7449	diazinon	original	34	0.0166015625	19.0	19.0	1.0	304.35200000000003	0.0
7450	CAPTAN	original	25	0.01220703125	16.0	16.0	1.0	300.59399999999994	0.0
7451	parthenolide	original	41	0.02001953125	18.0	18.0	1.0	248.32199999999995	0.0
7452	Lithium acetoacetate	original	15	0.00732421875	8.0	8.0	2.0	108.02199999999999	0.0
7453	Raseglurant	original	36	0.017578125	19.0	19.0	2.0	276.742	0.0
7454	osalmid	original	26	0.0126953125	17.0	17.0	1.0	229.23499999999999	0.0
7455	TCS2314	original	63	0.03076171875	38.0	38.0	1.0	522.6020000000005	0.0
7456	KML29	original	47	0.02294921875	38.0	38.0	1.0	549.4200000000002	0.0
7457	1431326-61-2	original	28	0.013671875	17.0	17.0	1.0	230.355	0.0
7458	WDR5-0103	original	47	0.02294921875	28.0	28.0	1.0	383.4480000000001	0.0
7459	1082949-68-5	original	74	0.0361328125	43.0	43.0	2.0	617.6289999999999	0.0
7460	1715934-43-2	original	59	0.02880859375	30.0	30.0	1.0	450.9520000000002	0.0
7461	Corosolic acid	original	54	0.0263671875	34.0	34.0	1.0	472.71000000000043	0.0
7462	RP-001	original	67	0.03271484375	32.0	32.0	1.0	432.48000000000013	0.0
7463	capsazepine	original	44	0.021484375	25.0	25.0	1.0	376.9090000000001	0.0
7464	(S)-3,5-Dihydroxyphenylglycine	original	21	0.01025390625	13.0	13.0	1.0	183.16299999999998	0.0
7465	CYM5442	original	58	0.0283203125	30.0	30.0	1.0	409.48600000000016	0.0
7466	39069-52-8	original	33	0.01611328125	23.0	23.0	1.0	337.4490000000001	0.0
7467	RBC8	original	56	0.02734375	32.0	32.0	1.0	424.46000000000015	0.0
7468	DC260126	original	34	0.0166015625	21.0	21.0	1.0	307.39	0.0
7469	137403-12-4	original	57	0.02783203125	29.0	29.0	1.0	411.4870000000002	0.0
7470	877874-85-6	original	57	0.02783203125	32.0	32.0	1.0	459.45700000000005	0.0
7471	(S)-4-CARBOXY-3-HYDROXYPHENYLGLYCINE	original	27	0.01318359375	15.0	15.0	1.0	211.17299999999997	0.0
7472	4'-Azidocytidine	original	47	0.02294921875	20.0	20.0	1.0	284.23199999999997	0.0
7473	ONO-8130	original	62	0.0302734375	34.0	34.0	1.0	500.6420000000004	0.0
7474	Ro-3306	original	51	0.02490234375	24.0	24.0	1.0	351.4560000000001	0.0
7475	937039-45-7	original	36	0.017578125	25.0	25.0	1.0	339.439	0.0
7476	CHEMBL394527	original	60	0.029296875	28.0	28.0	1.0	419.89000000000004	0.0
7477	S-Methyl-L-cysteine	original	18	0.0087890625	8.0	8.0	1.0	135.18800000000002	0.0
7478	CEP-37440	original	77	0.03759765625	41.0	41.0	1.0	580.1330000000005	0.0
7479	Huperzine A	original	41	0.02001953125	18.0	18.0	1.0	242.32199999999997	0.0
7480	carbocysteine	original	21	0.01025390625	11.0	11.0	1.0	179.197	0.0
7481	BRD4770	original	50	0.0244140625	31.0	31.0	1.0	413.4770000000002	0.0
7482	4-Chloro-3,5-dimethylphenol	original	16	0.0078125	10.0	10.0	1.0	156.61199999999997	0.0
7483	FIPI	original	58	0.0283203125	31.0	31.0	1.0	421.4760000000002	0.0
7484	AM 404	original	36	0.017578125	29.0	29.0	1.0	395.5870000000001	0.0
7485	thiethylperazine	original	54	0.0263671875	43.0	43.0	3.0	631.7730000000004	0.0
7486	10580-19-5	original	19	0.00927734375	14.0	14.0	4.0	232.18900000000002	0.0
7487	Abafungin	original	50	0.0244140625	27.0	27.0	1.0	378.50100000000015	0.0
7488	Remoxipride	original	50	0.0244140625	24.0	24.0	3.0	425.7510000000001	0.0
7489	22189-32-8	original	41	0.02001953125	30.0	30.0	8.0	495.35000000000025	0.0
7490	Alafosfalin	original	21	0.01025390625	12.0	12.0	1.0	196.14299999999997	0.0
7491	130-40-5	original	58	0.0283203125	34.0	34.0	4.0	514.3600000000002	0.0
7492	Exatecan mesylate	original	73	0.03564453125	39.0	39.0	4.0	567.5920000000003	0.0
7493	Trientine hydrochloride	original	12	0.005859375	12.0	12.0	3.0	219.16	0.0
7494	formoterol	original	55	0.02685546875	60.0	60.0	5.0	840.9240000000004	0.0
7495	Tubocurarine chloride	original	72	0.03515625	52.0	52.0	8.0	771.7319999999999	0.0
7496	Avosentan	original	54	0.0263671875	34.0	34.0	1.0	479.5180000000002	0.0
7497	Ozolinone	original	33	0.01611328125	17.0	17.0	1.0	256.327	0.0
7498	Azeliragon	original	53	0.02587890625	38.0	38.0	1.0	532.1280000000002	0.0
7499	Larotrectinib sulfate	original	66	0.0322265625	36.0	36.0	2.0	526.5220000000003	0.0
7500	Diroximel fumarate	original	31	0.01513671875	18.0	18.0	1.0	255.2259999999999	0.0
7501	Bivalirudin (Trifluoroacetate)	original	111	0.05419921875	169.0	169.0	3.0	2408.360999999999	0.0
7502	TAK-063	original	56	0.02734375	32.0	32.0	1.0	428.42700000000013	0.0
7503	Mussolinite	original	6	0.0029296875	18.0	18.0	7.0	361.2480000000001	0.0
7504	Edaglitazone	original	61	0.02978515625	32.0	32.0	1.0	464.56800000000015	0.0
7505	Gemifloxacin	original	61	0.02978515625	28.0	28.0	1.0	389.38700000000017	0.0
7506	Remodelin	original	39	0.01904296875	20.0	20.0	1.0	282.37199999999996	0.0
7507	Pinocembrin	original	35	0.01708984375	19.0	19.0	1.0	256.257	0.0
7508	Trovirdine	original	40	0.01953125	19.0	19.0	1.0	337.24600000000004	0.0
7509	867331-64-4	original	62	0.0302734375	34.0	34.0	1.0	475.98000000000036	0.0
7510	Virstatin	original	32	0.015625	21.0	21.0	1.0	283.2830000000001	0.0
7511	Gomisin A	original	47	0.02294921875	30.0	30.0	1.0	416.47000000000025	0.0
7512	Bevirimat	original	62	0.0302734375	42.0	42.0	1.0	584.8380000000002	0.0
7513	Senicapoc	original	25	0.01220703125	24.0	24.0	1.0	323.342	0.0
7514	SHP099 hydrochloride	original	44	0.021484375	23.0	23.0	1.0	352.2690000000001	0.0
7515	GTP-14564	original	30	0.0146484375	18.0	18.0	1.0	234.258	0.0
7516	DEOXYCHOLIC ACID	original	49	0.02392578125	28.0	28.0	1.0	392.58000000000015	0.0
7517	CHEMBL73824	original	30	0.0146484375	19.0	19.0	3.0	346.1290000000001	0.0
7518	Pritelivir	original	50	0.0244140625	27.0	27.0	1.0	402.50100000000015	0.0
7519	NADPH (tetracyclohexanamine)	original	74	0.0361328125	48.0	48.0	1.0	745.4250000000006	0.0
7520	103141-09-9	original	34	0.0166015625	20.0	20.0	1.0	265.31600000000003	0.0
7521	GSK2193874	original	75	0.03662109375	46.0	46.0	1.0	691.6360000000002	0.0
7522	FPS-ZM1	original	37	0.01806640625	23.0	23.0	1.0	327.85500000000025	0.0
7523	PF-04885614	original	35	0.01708984375	20.0	20.0	1.0	285.26899999999995	0.0
7524	TMC353121	original	74	0.0361328125	41.0	41.0	1.0	558.7270000000005	0.0
7525	SDZ 220-040	original	45	0.02197265625	26.0	26.0	1.0	420.1850000000001	0.0
7526	Isavuconazole	original	62	0.0302734375	31.0	31.0	1.0	437.4750000000001	0.0
7527	Voxelotor	original	50	0.0244140625	25.0	25.0	1.0	337.379	0.0
7528	Lck Inhibitor	original	62	0.0302734375	40.0	40.0	1.0	530.6360000000003	0.0
7529	1-(4-Chlorophenyl)guanidine	original	21	0.01025390625	11.0	11.0	1.0	169.615	0.0
7530	CaCCinh-A01	original	50	0.0244140625	24.0	24.0	1.0	347.43600000000015	0.0
7531	(Z)-Guggulsterone	original	43	0.02099609375	23.0	23.0	1.0	312.45300000000003	0.0
7532	VU 29	original	44	0.021484375	29.0	29.0	1.0	384.39500000000015	0.0
7533	DIOSGENIN	original	56	0.02734375	30.0	30.0	1.0	414.63000000000034	0.0
7534	SURAMIN SODIUM	original	55	0.02685546875	92.0	92.0	7.0	1429.194	0.0
7535	4-Sulfamoylbenzoic acid	original	21	0.01025390625	13.0	13.0	1.0	201.20299999999997	0.0
7536	JDTic (dihydrochloride)	original	65	0.03173828125	34.0	34.0	1.0	465.6380000000003	0.0
7537	Degarelix	original	122	0.0595703125	117.0	117.0	1.0	1632.2890000000002	0.0
7538	beta-CYCLODEXTRIN	original	20	0.009765625	77.0	77.0	1.0	1134.9870000000014	0.0
7539	CE3F4	original	35	0.01708984375	16.0	16.0	1.0	351.013	0.0
7540	DECOQUINATE	original	44	0.021484375	30.0	30.0	1.0	417.5460000000002	0.0
7541	VU0422288	original	44	0.021484375	24.0	24.0	1.0	360.20000000000005	0.0
7542	Pitolisant	original	34	0.0166015625	21.0	21.0	2.0	332.31500000000005	0.0
7543	NK-252	original	45	0.02197265625	21.0	21.0	1.0	285.26300000000003	0.0
7544	Chlorin e6	original	68	0.033203125	44.0	44.0	1.0	596.6840000000003	0.0
7545	Clofenotane	original	18	0.0087890625	19.0	19.0	1.0	354.491	0.0
7546	Impentamine	original	25	0.01220703125	11.0	11.0	1.0	153.229	0.0
7547	Palmitoylethanolamide	original	24	0.01171875	21.0	21.0	1.0	299.499	0.0
7548	TOLAMOLOL	original	46	0.0224609375	25.0	25.0	1.0	344.41100000000006	0.0
7549	e-64c	original	37	0.01806640625	22.0	22.0	1.0	314.38200000000006	0.0
7550	374750-30-8	original	49	0.02392578125	21.0	21.0	1.0	297.2710000000001	0.0
7551	Bisphenol A	original	16	0.0078125	17.0	17.0	1.0	228.291	0.0
7552	Amineptine	original	35	0.01708984375	25.0	25.0	1.0	337.46300000000014	0.0
7553	Relcovaptan	original	68	0.033203125	41.0	41.0	1.0	620.5110000000002	0.0
7554	BAY 60-6583	original	50	0.0244140625	27.0	27.0	1.0	379.44500000000016	0.0
7555	Derenofylline	original	39	0.01904296875	23.0	23.0	1.0	308.38500000000016	0.0
7556	Cgp 12177	original	42	0.0205078125	20.0	20.0	1.0	279.34	0.0
7557	C646	original	57	0.02783203125	33.0	33.0	1.0	445.4310000000002	0.0
7558	LB42708	original	62	0.0302734375	37.0	37.0	1.0	555.4760000000001	0.0
7559	ATB-346	original	40	0.01953125	26.0	26.0	1.0	365.454	0.0
7560	Piclamilast	original	46	0.0224609375	25.0	25.0	1.0	381.25900000000024	0.0
7561	DS2	original	45	0.02197265625	24.0	24.0	1.0	353.83400000000006	0.0
7562	Misonidazole	original	36	0.017578125	14.0	14.0	1.0	201.18200000000002	0.0
7563	7203-91-0	original	25	0.01220703125	14.0	14.0	1.0	193.206	0.0
7564	181468-88-2	original	46	0.0224609375	26.0	26.0	1.0	371.41800000000006	0.0
7565	anisomycin	original	38	0.0185546875	19.0	19.0	1.0	265.30899999999997	0.0
7566	L-methionine	original	21	0.01025390625	9.0	9.0	1.0	149.215	0.0
7567	alpha-D-glucose	original	18	0.0087890625	12.0	12.0	1.0	180.156	0.0
7568	927878-49-7	original	54	0.0263671875	36.0	36.0	1.0	487.56000000000023	0.0
7569	salicylic acid	original	18	0.0087890625	10.0	10.0	1.0	138.12199999999999	0.0
7570	CHEMBL4241824	original	74	0.0361328125	36.0	36.0	1.0	487.6480000000004	0.0
7571	Tnp-470	original	54	0.0263671875	27.0	27.0	1.0	401.88700000000017	0.0
7572	dup-697	original	35	0.01708984375	23.0	23.0	1.0	411.31700000000006	0.0
7573	NS-8	original	33	0.01611328125	16.0	16.0	1.0	215.23099999999997	0.0
7574	tylosin tartrate	original	96	0.046875	64.0	64.0	1.0	916.1120000000001	0.0
7575	Domatinostat	original	57	0.02783203125	32.0	32.0	1.0	447.52000000000015	0.0
7576	OLEANDRIN	original	75	0.03662109375	41.0	41.0	1.0	576.7270000000004	0.0
7577	OG-L002	original	28	0.013671875	17.0	17.0	1.0	225.29100000000003	0.0
7578	Branaplam	original	48	0.0234375	29.0	29.0	1.0	393.49100000000016	0.0
7579	ML-9	original	36	0.017578125	21.0	21.0	1.0	324.83300000000014	0.0
7580	K-Ras(G12C) inhibitor 12	original	42	0.0205078125	23.0	23.0	1.0	449.67600000000016	0.0
7581	BAZ2-ICR	original	45	0.02197265625	27.0	27.0	1.0	357.4210000000001	0.0
7582	Milnacipran hydrochloride	original	36	0.017578125	19.0	19.0	2.0	282.815	0.0
7583	1236208-20-0	original	31	0.01513671875	30.0	30.0	3.0	477.6300000000001	0.0
7584	CYTOCHLOR	original	40	0.01953125	17.0	17.0	1.0	261.66499999999996	0.0
7585	Hydronidone	original	26	0.0126953125	15.0	15.0	1.0	201.22500000000002	0.0
